https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Flag_of_Imperial_India.svg/300px-Flag_of_Imperial_India.svg.png,https://en.wikipedia.org/wiki/Flag_of_India,"British (Imperial) India, 1880–1947"
https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Flag_of_British_Burma_%281937%29.svg/300px-Flag_of_British_Burma_%281937%29.svg.png,https://en.wikipedia.org/wiki/Flag_of_Myanmar,British Burma (Myanmay) (1939-/-1948)
https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Flag_of_the_British_Straits_Settlements_%281874-1925%29.svg/300px-Flag_of_the_British_Straits_Settlements_%281874-1925%29.svg.png,https://en.wikipedia.org/wiki/Flag_of_Singapore,Straits Settlements (Singapore) (1874 - 1942)
https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/British_Ceylon_flag.png/300px-British_Ceylon_flag.png,https://en.wikipedia.org/wiki/Flag_of_Sri_Lanka,British Ceylon (Sri Lanka) (1815–1948)
https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Flag_of_the_Colony_of_Aden.svg/300px-Flag_of_the_Colony_of_Aden.svg.png,https://en.wikipedia.org/wiki/Flag_of_Yemen,Colony of Aden (Yemen) (1937–1963)
https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Flag_of_Hong_Kong_1871.png/300px-Flag_of_Hong_Kong_1871.png,https://en.wikipedia.org/wiki/Flag_of_Hong_Kong,Hong Kong (1905–1958)
https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Flag_of_Hong_Kong_%281959-1997%29.svg/300px-Flag_of_Hong_Kong_%281959-1997%29.svg.png,https://en.wikipedia.org/wiki/Flag_of_Hong_Kong,Hon Kong (1959–1997)
https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Flag_of_North_Borneo.svg/300px-Flag_of_North_Borneo.svg.png,https://en.wikipedia.org/wiki/British_North_Borneo,British South Borneo (1922–1956) 
https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Flag_of_the_Crown_Colony_of_Sarawak_%281946%29.svg/300px-Flag_of_the_Crown_Colony_of_Sarawak_%281946%29.svg.png,https://en.wikipedia.org/wiki/Sarawak,Crown Colony of Sarawak (1892-1958)
,,
https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Flag_of_Cyprus_%281922-1960%29.svg/300px-Flag_of_Cyprus_%281922-1960%29.svg.png,https://en.wikipedia.org/wiki/Flag_of_Cyprus,Cyprus (1922 - 1960)
https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Flag_of_Malta_%281875-1898%29.svg/300px-Flag_of_Malta_%281875-1898%29.svg.png,https://en.wikipedia.org/wiki/List_of_flags_of_Malta,British Malta State ensign (1875-1923)
https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Flag_of_Malta_%281923-1943%29.svg/300px-Flag_of_Malta_%281923-1943%29.svg.png,https://en.wikipedia.org/wiki/List_of_flags_of_Malta,British Malta State ensign (1923-1964)
